ID_src,ID_dst,dist
PA9035,PA0076,13.092481701602695
PA0081,PA0077,17.071188571906045
PA0081,PA0082,12.447101844558444
PA0083,PA0086,18.514921848060037
PA0154,PA0083,18.973082581425817
PA0087,PA0084,14.759124493831216
PA0087,PA0086,14.527849566349602
PA0090,PA0088,13.195556110776868
PA0088,PA0099,19.668555402067202
PA0099,PA0088,19.668555402067202
PA0090,PA0089,16.06042053580507
PA0089,PA0092,18.24183656652571
PA0092,PA0089,18.24183656652571
PA0091,PA0092,15.652229947930852
PA0092,PA0091,15.652229947930852
PA0099,PA0091,16.890971085346052
PA0095,PA0093,14.937887130100524
PA0098,PA0093,10.772010863231186
PA0093,PA0426,8.986560739704919
PA0098,PA0095,18.553491376925404
PA0096,PA0098,18.227577302891927
PA0096,PA0099,10.272148439414638
PA0097,PA0098,18.189558587001276
PA0097,PA0426,17.06109678029094
PA0098,PA0426,7.513915945476859
PA0100,PA0101,10.449029975463676
PA9014,PA0100,12.258605298433439
PA9014,PA0101,15.795314383041465
PA0103,PA0104,19.79841759915847
PA0104,PA0103,19.79841759915847
PA0103,PA0106,14.52786585485233
PA0106,PA0103,14.52786585485233
PA0107,PA0103,14.29479319265271
PA0113,PA0103,15.040744102838746
PA0103,PA0118,10.550082400417047
PA0118,PA0103,10.550082400417047
PA0119,PA0103,19.180942520026854
PA0103,PA0391,17.23887570482288
PA0103,PA0427,9.42357373186757
PA0429,PA0103,9.839415407375455
PA0103,PA0471,17.3718519413012
PA0471,PA0103,17.3718519413012
PA0495,PA0103,8.184209546269312
PA0515,PA0103,13.110480525259486
PA9036,PA0103,19.575916852891094
PA0106,PA0104,13.318051716662943
PA0104,PA0107,6.938030784076149
PA0107,PA0104,6.938030784076149
PA0108,PA0104,13.82219789608841
PA0104,PA0111,16.812089320200137
PA0111,PA0104,16.812089320200137
PA0104,PA0427,12.468165643057358
PA0427,PA0104,12.468165643057358
PA0104,PA0429,11.645375499578597
PA0104,PA0515,11.136628908275663
PA0104,PA9051,15.201535610607374
PA9051,PA0104,15.201535610607374
PA0107,PA0106,6.9390327218589345
PA0118,PA0106,8.81223845508864
PA0106,PA0427,14.609073778378635
PA0427,PA0106,14.609073778378635
PA0106,PA0429,5.908491571377284
PA0429,PA0106,5.908491571377284
PA0106,PA0430,17.6971369549274
PA0471,PA0106,16.63827772910514
PA0472,PA0106,19.728790272075425
PA0106,PA0495,19.01313757092055
PA0515,PA0106,2.8308027616704865
PA0106,PA9051,6.86789936226212
PA0107,PA0108,19.981349216168265
PA0118,PA0107,13.696694380608683
PA0107,PA0427,9.926366261867917
PA0107,PA0429,4.960382991435526
PA0429,PA0107,4.960382991435526
PA0515,PA0107,4.366543298754893
PA9051,PA0107,11.196138457487413
PA0109,PA0108,14.605291519058063
PA0108,PA0396,16.53274335083789
PA0108,PA0427,19.24340770155078
PA0110,PA0114,3.8247052675173316
PA0110,PA0430,6.787748039220936
PA0430,PA0110,6.787748039220936
PA0110,PA9051,17.99152000682735
PA0116,PA0111,6.319576568634212
PA0111,PA9051,19.103707004353524
PA9051,PA0111,19.103707004353524
PA0112,PA0136,14.300398614113112
PA0396,PA0112,17.078050695870854
PA0118,PA0113,19.99030524633155
PA0119,PA0113,17.391688867751448
PA0113,PA0391,16.889825362922476
PA0391,PA0113,16.889825362922476
PA0113,PA0482,14.537576497248676
PA0113,PA0495,8.681191977405124
PA0495,PA0113,8.681191977405124
PA9036,PA0113,6.887287749796282
PA0430,PA0114,7.94325055344474
PA0114,PA9051,19.386842096521626
PA0118,PA0415,18.213869733622783
PA0415,PA0118,18.213869733622783
PA0417,PA0118,18.9190804629833
PA0427,PA0118,16.236716868870044
PA0118,PA0429,9.33033814648277
PA0471,PA0118,9.006858626078413
PA0118,PA0472,12.279480481405969
PA0472,PA0118,12.279480481405969
PA0118,PA0495,11.370053898552682
PA0495,PA0118,11.370053898552682
PA0118,PA0515,9.76226624873469
PA0515,PA0118,9.76226624873469
PA0118,PA9051,14.306773898064378
PA9051,PA0118,14.306773898064378
PA0391,PA0119,2.1666509454098755
PA0392,PA0119,19.19324443761175
PA0119,PA9036,13.976834699854646
PA9036,PA0119,13.976834699854646
PA0120,PA0121,10.644480126421717
PA0122,PA0126,12.210416146472904
PA0127,PA0122,19.090269237771814
PA0128,PA0124,11.067547589093573
PA0124,PA0129,18.957403766369296
PA0129,PA0124,18.957403766369296
PA0124,PA0518,11.832882363229832
PA0126,PA0125,11.428352579528887
PA0125,PA0127,6.5457846228779255
PA0127,PA0125,6.5457846228779255
PA0127,PA0126,7.55882202499827
PA0126,PA0129,19.706481174769284
PA0129,PA0126,19.706481174769284
PA0127,PA0518,19.10217907474445
PA0172,PA0129,16.505680452028415
PA0518,PA0129,17.325293482979287
PA0132,PA0131,18.581410732179382
PA0131,PA0133,12.674998502604925
PA0134,PA0131,18.856045172000083
PA0131,PA0135,6.9643780347604896
PA0138,PA0131,18.23434342049348
PA0131,PA0139,6.114000152918039
PA0131,PA0143,9.03399157853827
PA0132,PA0133,12.053358979929218
PA0132,PA0134,3.896656389973226
PA0132,PA0137,4.77880451347174
PA0132,PA0139,19.731622046303233
PA0132,PA0140,11.000871860522043
PA0140,PA0132,11.000871860522043
PA0144,PA0132,18.38200961833851
PA0518,PA0132,16.877178023829355
PA0133,PA0134,14.887329062503378
PA0135,PA0133,19.572162177256985
PA0137,PA0133,11.372942432066077
PA0133,PA0138,9.467661735379826
PA0138,PA0133,9.467661735379826
PA0133,PA0139,17.354772872701897
PA0139,PA0133,17.354772872701897
PA0133,PA0140,12.369380781839217
PA0142,PA0133,14.905468646680873
PA0143,PA0133,19.763093733426285
PA0144,PA0133,19.158481426198446
PA0134,PA0137,8.532279706425962
PA0134,PA0139,18.760879693423917
PA0134,PA0140,14.794722008282951
PA0134,PA0518,13.204589362722015
PA0139,PA0135,6.402647526861548
PA0143,PA0135,5.773725534366388
PA0136,PA0138,17.564498137241323
PA0136,PA0141,9.428435549456069
PA0136,PA0142,11.875691174525338
PA0142,PA0136,11.875691174525338
PA0144,PA0136,19.074927291956683
PA0148,PA0136,13.265821479840142
PA0137,PA0138,18.849035505640725
PA0138,PA0137,18.849035505640725
PA0137,PA0140,6.262584586850124
PA0137,PA0142,15.954607592495636
PA0137,PA0144,13.622889886028801
PA0138,PA0140,16.717845220852432
PA0138,PA0142,12.390398697067138
PA0139,PA0143,11.584674349630982
PA0141,PA0140,19.359473756400487
PA0140,PA0142,10.306140601327634
PA0144,PA0140,7.794062990306558
PA0142,PA0141,11.483827352333906
PA0144,PA0141,13.407158548064025
PA0141,PA0148,4.237291085547892
PA0144,PA0142,9.439999619753616
PA0142,PA0148,15.040221364117052
PA0148,PA0144,14.610382818755443
PA0147,PA0146,4.770239188195457
PA0150,PA0151,8.685432439741273
PA0151,PA0150,8.685432439741273
PA0152,PA0150,11.617271165970186
PA9043,PA0150,9.66097742890507
PA0151,PA0152,13.81756247005227
PA0151,PA9043,17.427698773644963
PA9043,PA0151,17.427698773644963
PA0152,PA9043,19.455540981416654
PA9043,PA0152,19.455540981416654
PA0154,PA0155,15.634419110043535
PA0155,PA0154,15.634419110043535
PA0154,PA9043,14.163811012509365
PA0157,PA0155,18.830013975820112
PA9043,PA0155,17.117617018461207
PA0156,PA0157,13.091201352798087
PA0162,PA0156,17.77288595423725
PA0161,PA0163,13.060340292759419
PA0163,PA0161,13.060340292759419
PA0260,PA0163,18.69065588630395
PA0164,PA0166,15.03745985696432
PA0166,PA0164,15.03745985696432
PA0167,PA0168,9.074526816867424
PA0169,PA0250,16.49620879533361
PA0174,PA0173,15.926608183306897
PA0179,PA0175,15.976482716016353
PA0181,PA0175,14.762887106961356
PA0185,PA0175,10.990508323283866
PA9037,PA0178,18.388987981810875
PA0215,PA0179,19.862497693799018
PA0179,PA0216,15.69446481861935
PA0216,PA0179,15.69446481861935
PA0217,PA0179,14.419714080505212
PA0183,PA0180,15.658939281020805
PA0184,PA0180,7.237747977310553
PA0180,PA0185,14.834902695665946
PA0186,PA0180,12.971869831958328
PA0187,PA0180,18.198198157369863
PA0180,PA0188,18.198198157369863
PA0185,PA0181,13.967202850619993
PA0184,PA0183,17.289322259465088
PA0186,PA0183,15.923791473971137
PA0187,PA0183,12.392016534067169
PA0183,PA0188,12.392016534067169
PA0188,PA0183,12.392016534067169
PA0183,PA0439,17.74655343635957
PA0184,PA0186,6.962431531437626
PA0186,PA0184,6.962431531437626
PA0185,PA0187,14.68382440283494
PA0188,PA0185,14.68382440283494
PA0189,PA0195,17.73768503814104
PA0195,PA0189,17.73768503814104
PA0189,PA0343,1.9654483914833314
PA0343,PA0189,1.9654483914833314
PA0345,PA0189,15.73481935463485
PA0189,PA0348,16.342491569136754
PA0351,PA0189,18.976521578047386
PA0189,PA0352,6.620730395943036
PA0497,PA0189,16.792405345803346
PA0189,PA0498,16.965245445793094
PA0525,PA0189,13.276889331000673
PA0194,PA0190,9.55463823772484
PA0199,PA0190,15.749441589779662
PA0190,PA0221,14.453658768677203
PA0190,PA0223,11.86817420482042
PA0439,PA0190,15.872893403851544
PA0190,PA0526,17.986189170863653
PA0526,PA0190,17.986189170863653
PA0191,PA0192,17.437800252633636
PA0192,PA0191,17.437800252633636
PA0191,PA0193,8.897182603646543
PA0191,PA0195,13.12941164488971
PA0191,PA0524,14.153299862446138
PA0191,PA0525,16.91277985464835
PA0526,PA0191,16.88116887704063
PA0534,PA0191,13.703127022064333
PA0191,PA0535,14.770141547102316
PA0192,PA0193,11.842895216713396
PA0193,PA0192,11.842895216713396
PA0192,PA0194,19.00713966902686
PA0194,PA0192,19.00713966902686
PA0192,PA0439,16.4858154596903
PA0192,PA0497,19.688825240513815
PA0497,PA0192,19.688825240513815
PA0192,PA0498,11.388271077072332
PA0192,PA0525,16.60120839706134
PA0525,PA0192,16.60120839706134
PA0192,PA0526,15.740511987452244
PA0526,PA0192,15.740511987452244
PA0192,PA0534,6.085894165849536
PA0534,PA0192,6.085894165849536
PA0192,PA0535,2.670015681439448
PA0193,PA0194,19.006432196457283
PA0194,PA0193,19.006432196457283
PA0193,PA0195,19.49703337264447
PA0525,PA0193,19.94696898573922
PA0526,PA0193,8.691707230280743
PA0193,PA0534,11.479860356912086
PA0535,PA0193,9.625675555131606
PA0194,PA0439,7.825346200198983
PA0194,PA0526,11.942234062410058
PA0535,PA0194,19.732117766994623
PA0203,PA0195,16.351943034953887
PA0195,PA0343,19.07920420776947
PA0348,PA0195,13.428086669772203
PA0498,PA0195,16.57406276714037
PA0195,PA0524,15.589711207820436
PA0525,PA0195,7.955428056119953
PA0195,PA0534,14.828266993846125
PA0195,PA0535,18.804731779877226
PA0535,PA0195,18.804731779877226
PA0198,PA0196,18.240769560360825
PA0196,PA0199,6.392158113927869
PA0199,PA0196,6.392158113927869
PA0196,PA0221,12.907323870809112
PA0196,PA0502,7.7323749449165105
PA0502,PA0196,7.7323749449165105
PA0196,PA0520,14.44044133899322
PA0198,PA0200,4.844993503211268
PA0200,PA0198,4.844993503211268
PA0201,PA0198,11.132985155453559
PA0207,PA0198,14.628989837075654
PA0502,PA0198,10.626267505803586
PA0198,PA0520,12.900258207316536
PA0198,PA0521,17.36216785653707
PA0521,PA0198,17.36216785653707
PA0527,PA0198,10.2349266155601
PA0221,PA0199,7.091443683055481
PA0199,PA0223,17.6038031043301
PA0223,PA0199,17.6038031043301
PA0199,PA0502,13.46350139372287
PA0502,PA0199,13.46350139372287
PA0200,PA0201,13.784753317456653
PA0201,PA0200,13.784753317456653
PA0207,PA0200,10.085525020684427
PA0200,PA0210,15.456554111649165
PA0502,PA0200,14.209192982943218
PA0520,PA0200,17.719632656898547
PA0521,PA0200,14.49528914185453
PA0200,PA0527,5.883859422112079
PA0527,PA0200,5.883859422112079
PA0201,PA0207,19.366624689753174
PA0201,PA0407,19.776087739850798
PA0411,PA0201,18.68795523578084
PA0201,PA0502,18.577452277648156
PA0201,PA0520,12.082759371006121
PA0520,PA0201,12.082759371006121
PA0521,PA0201,16.430057945030182
PA0201,PA0527,15.635605214922863
PA0527,PA0201,15.635605214922863
PA0202,PA0203,14.10742488934465
PA0202,PA0205,12.823523744737164
PA0205,PA0202,12.823523744737164
PA0208,PA0202,19.462043396390996
PA0202,PA0209,17.03134770925592
PA0202,PA0211,18.017793854681955
PA0211,PA0202,18.017793854681955
PA0202,PA0213,15.078491336348755
PA0213,PA0202,15.078491336348755
PA0202,PA0338,11.205313765607599
PA0474,PA0202,16.283737795485415
PA9031,PA0202,6.507892560979532
PA9033,PA0202,14.325289737343759
PA0205,PA0203,19.88160872591123
PA0203,PA0348,7.8370830259808315
PA0524,PA0203,16.824600232185972
PA0203,PA9031,16.633475931221923
PA9033,PA0203,17.464918064357562
PA0209,PA0204,19.08029513139156
PA0204,PA0404,14.548143930294854
PA0404,PA0204,14.548143930294854
PA0204,PA0407,17.72241268155124
PA0407,PA0204,17.72241268155124
PA0204,PA0440,18.208285178915038
PA0204,PA0464,13.19527158354324
PA0204,PA0475,17.760563548613735
PA0475,PA0204,17.760563548613735
PA0521,PA0204,17.847227967776483
PA0207,PA0205,17.832701738269407
PA0205,PA0208,8.023126347892862
PA0205,PA0209,6.446126168117643
PA0209,PA0205,6.446126168117643
PA0210,PA0205,12.613554190295023
PA0211,PA0205,5.453520521540822
PA0205,PA0213,2.6108271546556265
PA0464,PA0205,12.002368394147526
PA0475,PA0205,16.338986776350716
PA0521,PA0205,18.81738878324956
PA0524,PA0205,14.838423481919659
PA0205,PA9031,6.388544205248274
PA9031,PA0205,6.388544205248274
PA0205,PA9033,4.775429096188394
PA0208,PA0207,10.186214571003454
PA0209,PA0207,18.90657320638134
PA0207,PA0210,5.606127430833412
PA0211,PA0207,12.473542010027117
PA0207,PA0213,15.22619191330588
PA0207,PA0464,17.583687261544398
PA0207,PA0521,8.75479357104975
PA0524,PA0207,13.887358535396935
PA0527,PA0207,4.428296993511697
PA0207,PA9033,15.324363567716983
PA0209,PA0208,11.339192988874292
PA0210,PA0208,4.685453774984692
PA0211,PA0208,3.608484207402775
PA0208,PA0213,5.472294396582765
PA0208,PA0464,13.507685762283659
PA0208,PA0521,13.760876340256837
PA0521,PA0208,13.760876340256837
PA0208,PA0524,9.599522721756285
PA0208,PA0527,14.614304369425746
PA9031,PA0208,13.67422318023357
PA0208,PA9033,5.203763850419318
PA0210,PA0209,14.876926792849499
PA0211,PA0209,7.731406564124892
PA0209,PA0213,7.060445162087876
PA0209,PA0440,18.516334706245505
PA0464,PA0209,6.370039047512159
PA0475,PA0209,11.052384240914726
PA0209,PA0521,16.786094521524504
PA0209,PA9031,10.789244896159659
PA9033,PA0209,10.592560328483534
PA0211,PA0210,7.555823451036935
PA0210,PA0213,10.014172902837673
PA0210,PA0464,15.314646118018395
PA0464,PA0210,15.314646118018395
PA0210,PA0521,11.213980422281992
PA0210,PA0524,9.933617567347499
PA0524,PA0210,9.933617567347499
PA0210,PA0527,10.016836195809113
PA0210,PA9031,18.357916422008305
PA0210,PA9033,9.73682936937417
PA9033,PA0210,9.73682936937417
PA0211,PA0213,2.9492610494664118
PA0464,PA0211,10.424911678704957
PA0475,PA0211,18.783593488220955
PA0521,PA0211,13.757671892074375
PA0211,PA0524,12.828645326930918
PA0524,PA0211,12.828645326930918
PA0211,PA0527,16.791789678761
PA0527,PA0211,16.791789678761
PA0211,PA9031,11.741604945747163
PA0211,PA9033,5.180797437173285
PA9033,PA0211,5.180797437173285
PA0464,PA0213,11.473111192805325
PA0475,PA0213,17.799768716233036
PA0213,PA0521,16.621160992328896
PA0521,PA0213,16.621160992328896
PA0213,PA0524,13.167764308167035
PA0213,PA0527,19.59713798832371
PA0527,PA0213,19.59713798832371
PA9031,PA0213,8.79602021707558
PA0213,PA9033,3.6181309515181295
PA0216,PA0214,7.9220431703507845
PA0218,PA0214,3.9404575172918324
PA0214,PA0222,3.3502337161481983
PA0223,PA0214,16.44479837391095
PA0214,PA0224,11.08022915433833
PA0215,PA0216,16.230692750220012
PA0217,PA0215,9.549786190308415
PA0219,PA0215,17.91002174270823
PA0216,PA0217,19.292701061205968
PA0216,PA0218,11.126659385735383
PA0216,PA0222,11.20930307433284
PA0222,PA0216,11.20930307433284
PA0224,PA0216,14.9417856958512
PA0217,PA0219,18.972883739814012
PA0221,PA0218,19.87434083469446
PA0218,PA0222,3.487354604151878
PA0218,PA0223,12.511550964804556
PA0223,PA0218,12.511550964804556
PA0218,PA0224,13.527389883322572
PA0219,PA0220,17.098308438331383
PA9037,PA0220,15.529112959841626
PA0221,PA0223,11.585988938590146
PA0222,PA0223,14.697260240165345
PA0224,PA0222,10.091181704385844
PA0225,PA0226,19.577914949680874
PA0227,PA0225,14.426715583512104
PA0227,PA0226,5.383021602326407
PA0226,PA0228,14.219360035828581
PA0228,PA0226,14.219360035828581
PA0226,PA0233,17.3688660465403
PA0233,PA0226,17.3688660465403
PA0227,PA0228,19.487874996953476
PA0232,PA0228,16.78236210494934
PA0228,PA0233,12.270646113144748
PA0233,PA0228,12.270646113144748
PA0234,PA0228,19.42134025410496
PA0235,PA0228,18.264935415243134
PA0230,PA0229,6.2347289365212415
PA0238,PA0229,14.672915177093167
PA0249,PA0229,19.84908382527805
PA0229,PA0252,11.92413635329391
PA0252,PA0229,11.92413635329391
PA0229,PA0253,14.772140612200285
PA0253,PA0229,14.772140612200285
PA0230,PA0232,15.12461271398004
PA0232,PA0230,15.12461271398004
PA0235,PA0230,18.453205845112674
PA0230,PA0238,8.649468109698589
PA0230,PA0252,16.877834988607457
PA0231,PA0233,13.634916921172708
PA0234,PA0231,11.967664735218658
PA0399,PA0231,5.82864704167521
PA0231,PA0401,15.571667820903567
PA0403,PA0231,17.161476878372834
PA0231,PA0408,17.950368860897836
PA0408,PA0231,17.950368860897836
PA0411,PA0231,18.70584666569352
PA0459,PA0231,15.314263695235034
PA0231,PA9046,16.57550416034062
PA0232,PA0235,3.3650323571024034
PA0235,PA0232,3.3650323571024034
PA0232,PA0237,11.572522176700812
PA0238,PA0232,12.642903131253497
PA0233,PA0234,7.837148235252935
PA0234,PA0233,7.837148235252935
PA0233,PA0399,19.303318953504245
PA0399,PA0233,19.303318953504245
PA0399,PA0234,17.585684196910368
PA0234,PA0401,18.304538819069293
PA0237,PA0235,9.102759196514633
PA0235,PA0238,15.23716709585844
PA0237,PA0238,18.431058148090024
PA0238,PA0237,18.431058148090024
PA0238,PA0239,12.615844056346786
PA0468,PA0239,13.520115501684518
PA0240,PA0244,3.5530464320525716
PA0244,PA0240,3.5530464320525716
PA0247,PA0240,11.296316961604466
PA0255,PA0241,17.750471496577752
PA0241,PA0445,13.830847986288019
PA0242,PA0245,7.18237260673212
PA0245,PA0242,7.18237260673212
PA0247,PA0242,15.402295491574037
PA0242,PA0248,18.214908696554424
PA0247,PA0244,14.838162852716035
PA0245,PA0247,9.724460372668785
PA0247,PA0245,9.724460372668785
PA0248,PA0245,19.138357148085145
PA0445,PA0246,7.558548631223838
PA0248,PA0254,19.774863916929704
PA0248,PA0508,9.13248670658735
PA0252,PA0249,14.918905627612231
PA0249,PA0253,6.505722603551926
PA0446,PA0249,17.052145450695445
PA0251,PA0252,13.152232364707638
PA0252,PA0251,13.152232364707638
PA0251,PA0253,18.514868065898128
PA0251,PA0446,6.460909917335808
PA0253,PA0252,8.446985707748343
PA0446,PA0252,9.647956100212907
PA0446,PA0253,12.647058588571788
PA0255,PA0258,14.907240738375297
PA0255,PA0259,19.242029777448526
PA0259,PA0255,19.242029777448526
PA0256,PA0257,11.277467484319562
PA0257,PA0260,9.170212733082579
PA0260,PA0257,9.170212733082579
PA0263,PA0261,9.578518534755222
PA0265,PA0261,14.411095779445757
PA0261,PA0266,14.606944382790694
PA0267,PA0261,10.441481444824335
PA0261,PA0268,13.978914346977932
PA0268,PA0261,13.978914346977932
PA0261,PA0269,11.686817322696944
PA0277,PA0261,18.807716294692202
PA0261,PA0484,10.713358477103597
PA0484,PA0261,10.713358477103597
PA0262,PA0409,17.982889340665395
PA0264,PA0263,11.44968246130397
PA0263,PA0265,10.51144445815954
PA0263,PA0266,11.014143293857504
PA0267,PA0263,5.074560336648195
PA0263,PA0268,11.131933399122987
PA0263,PA0269,2.1524647885464567
PA0263,PA0277,17.030569233127935
PA0263,PA0484,7.115227230179182
PA0265,PA0264,10.50751271683105
PA0266,PA0264,19.59039595282581
PA0264,PA0267,10.249141022743073
PA0267,PA0264,10.249141022743073
PA0269,PA0264,9.434868868631739
PA0264,PA0484,17.122104297116653
PA0267,PA0265,5.5005414993495005
PA0265,PA0269,10.191359395312652
PA0484,PA0265,17.560361030802532
PA0267,PA0266,16.075905101136893
PA0266,PA0268,1.075423638747418
PA0268,PA0266,1.075423638747418
PA0266,PA0269,11.680365786421454
PA0266,PA0272,19.245426384644823
PA0272,PA0266,19.245426384644823
PA0266,PA0276,14.640763954295547
PA0266,PA0277,6.134661340167102
PA0266,PA0484,4.300429716314827
PA0484,PA0266,4.300429716314827
PA0267,PA0268,16.148553260842295
PA0268,PA0267,16.148553260842295
PA0267,PA0269,5.234244030572266
PA0484,PA0267,12.064468342297825
PA0268,PA0269,11.983688278756706
PA0269,PA0268,11.983688278756706
PA0272,PA0268,18.589693800479267
PA0276,PA0268,14.478804865146637
PA0277,PA0268,5.899946257429152
PA0268,PA0484,4.131544944479005
PA0277,PA0269,17.80666810180529
PA0484,PA0269,8.245118750136884
PA0270,PA0273,19.040439338062242
PA0273,PA0270,19.040439338062242
PA0270,PA0508,19.282888024187663
PA0270,PA9050,15.013412670188242
PA9050,PA0270,15.013412670188242
PA0271,PA0273,19.932121532228997
PA0271,PA0274,12.196445311557124
PA0271,PA0503,18.709061238770676
PA0271,PA0507,19.507113484761273
PA0273,PA0272,5.740075573827692
PA0272,PA0274,11.480519775081946
